$GPGGA,062355.00,3428.94783,N,13525.89521,E,1,12,0.80,28.9,M,34.4,M,,*6B
$GPGGA,062356.00,3428.94664,N,13525.90242,E,1,12,0.95,28.8,M,34.4,M,,*6F
$GPGGA,062357.00,3428.94547,N,13525.90959,E,1,12,0.71,28.7,M,34.4,M,,*68
$GPGGA,062358.00,3428.94450,N,13525.91682,E,1,12,0.68,28.9,M,34.4,M,,*6E
$GPGGA,062359.00,3428.94326,N,13525.92399,E,1,12,0.71,28.8,M,34.4,M,,*6C
$GPGGA,062400.00,3428.94204,N,13525.93115,E,1,12,0.68,28.7,M,34.4,M,,*66
$GPGGA,062401.00,3428.94085,N,13525.93827,E,1,12,0.71,28.7,M,34.4,M,,*6C
$GPGGA,062402.00,3428.93967,N,13525.94540,E,1,12,0.71,28.7,M,34.4,M,,*66
$GPGGA,062403.00,3428.93848,N,13525.95252,E,1,12,0.68,28.6,M,34.4,M,,*67
$GPGGA,062404.00,3428.93721,N,13525.95965,E,1,12,0.71,28.6,M,34.4,M,,*67
$GPGGA,062405.00,3428.93597,N,13525.96678,E,1,12,0.71,28.6,M,34.4,M,,*69
$GPGGA,062406.00,3428.93484,N,13525.97394,E,1,12,0.72,28.7,M,34.4,M,,*6D
$GPGGA,062407.00,3428.93368,N,13525.98113,E,1,12,0.68,28.7,M,34.4,M,,*60
$GPGGA,062408.00,3428.93258,N,13525.98840,E,1,12,0.68,28.8,M,34.4,M,,*6D
$GPGGA,062409.00,3428.93137,N,13525.99565,E,1,12,0.71,28.7,M,34.4,M,,*6A
$GPGGA,062410.00,3428.93030,N,13526.00305,E,1,12,0.68,28.9,M,34.4,M,,*61
$GPGGA,062411.00,3428.92902,N,13526.01069,E,1,12,0.71,28.9,M,34.4,M,,*69
$GPGGA,062412.00,3428.92771,N,13526.01867,E,1,12,0.69,29.0,M,34.4,M,,*67
$GPGGA,062413.00,3428.92635,N,13526.02663,E,1,12,0.71,29.0,M,34.4,M,,*67
$GPGGA,062414.00,3428.92507,N,13526.03437,E,1,12,0.68,29.2,M,34.4,M,,*6A
$GPGGA,062415.00,3428.92369,N,13526.04183,E,1,12,0.71,29.2,M,34.4,M,,*60
$GPGGA,062416.00,3428.92250,N,13526.04914,E,1,12,0.68,29.3,M,34.4,M,,*67
$GPGGA,062417.00,3428.92123,N,13526.05630,E,1,12,1.00,29.3,M,34.4,M,,*66
$GPGGA,062418.00,3428.92012,N,13526.06338,E,1,12,0.87,29.5,M,34.4,M,,*6C
$GPGGA,062419.00,3428.91887,N,13526.07027,E,1,12,0.88,29.5,M,34.4,M,,*69
$GPGGA,062420.00,3428.91771,N,13526.07703,E,1,12,0.82,29.6,M,34.4,M,,*6D
$GPGGA,062421.00,3428.91668,N,13526.08367,E,1,12,0.81,29.5,M,34.4,M,,*6C
$GPGGA,062422.00,3428.91563,N,13526.09016,E,1,12,0.70,29.4,M,34.4,M,,*6C
$GPGGA,062423.00,3428.91455,N,13526.09658,E,1,12,0.76,29.4,M,34.4,M,,*63
$GPGGA,062424.00,3428.91351,N,13526.10297,E,1,12,0.83,29.5,M,34.4,M,,*63
$GPGGA,062425.00,3428.91250,N,13526.10948,E,1,12,0.68,29.5,M,34.4,M,,*6E
